id,title,main_picture_medium,main_picture_large,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres_0_id,genres_0_name,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,genres_4_id,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,genres_7_id,genres_7_name,num_episodes,start_season_year,start_season_season,broadcast_day_of_the_week,broadcast_start_time,source,average_episode_duration,rating,studios_0_id,studios_0_name,studios_1_id,studios_1_name,studios_2_id,studios_2_name,genres_8_id,genres_8_name,genres_9_id,genres_9_name,genres_10_id,genres_10_name,studios_3_id,studios_3_name,studios_4_id,studios_4_name,studios_5_id,studios_5_name
42544,Kaizoku Oujo,https://cdn.myanimelist.net/images/anime/1607/117951.jpg,https://cdn.myanimelist.net/images/anime/1607/117951l.jpg,2021-10-03,2021-12-19,"A decade ago, a tragic shipwreck separated Fena Houtman from her childhood friend Yukimaru and took her father's life. Now, at age 23, she is trapped on an island and is doomed to spend the rest of her life selling herself to men. On the night she is to be forcibly wed to a client, Fena hatches a plan to escape from her employers, but two old acquaintances unexpectedly intervene and help her run away. 

The three make haste for the open sea and land upon Goblin Island—a mysterious place that a clan of fierce warriors call home. It is there that Fena learns that her father's ill-fated final journey at sea was in search of a place called ""Eden,"" the location of something important that he had to protect. With nothing but a clear crystal as a clue, Fena is tasked with finding this place, as she is the only person who can do so. 

While still contemplating the search for what her father left behind, Fena reunites with Yukimaru, who encourages her to take up the quest. Now the captain of a seven-person crew, Fena must navigate the high seas in search of Eden. But as uncanny groups begin to target her, the perilous journey proves to be even more challenging than it previously seemed.

[Written by MAL Rewrite]",7.07,3803.0,1204,190314,64368,white,tv,finished_airing,1.0,Action,2.0,Adventure,10.0,Fantasy,13.0,Historical,,,,,,,,,12,2021.0,fall,sunday,02:38,original,1449,pg_13,10,Production I.G,,,,,,,,,,,,,,,,
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,https://cdn.myanimelist.net/images/anime/10/30599.jpg,https://cdn.myanimelist.net/images/anime/10/30599l.jpg,2011-04-06,2011-09-28,"Owing to an increasing debt, Kaiji Itou ends up resuming his old lifestyle. One day, while walking on the street, he stumbles upon Yuuji Endou, who is hunting Kaiji due to the money he owes to the Teiai Group. Unaware of this, Kaiji eagerly follows Endou, hoping for a chance to participate in another gamble, but soon finds out the loan shark's real intentions when he is kidnapped.

Given that Kaiji is unable to pay off his huge debt, the Teiai Group instead sends him to work in an underground labor camp. He is told that he will have to live in this hell for 15 years, alongside other debtors, until he can earn his freedom. His only hope to put an early end to this nightmare is by saving enough money to be able to go back to the surface for a single day. Once he is there, he plans to obtain the remaining money needed to settle his account by making a high-stakes wager. However, as many temptations threaten his scarce income, Kaiji may have to resort to gambling sooner than he had expected.

[Written by MAL Rewrite]",8.25,300.0,1206,189966,104437,white,tv,finished_airing,50.0,Adult Cast,59.0,High Stakes Game,40.0,Psychological,42.0,Seinen,11.0,Strategy Game,41.0,Suspense,,,,,26,2011.0,spring,wednesday,00:59,manga,1440,r,11,Madhouse,,,,,,,,,,,,,,,,
34825,Keppeki Danshi! Aoyama-kun,https://cdn.myanimelist.net/images/anime/9/86644.jpg,https://cdn.myanimelist.net/images/anime/9/86644l.jpg,2017-07-03,2017-09-18,"He is charming, cool, athletic, a good cook, but more importantly, he's a clean freak. Aoyama is idolized and respected by everyone, but they can only admire him from afar due to his mysophobia. Despite that, he plays soccer—a rather dirty sport!

As the playmaker for Fujimi High School's soccer club, Aoyama avoids physical contact at all cost and cleanly dribbles toward victory. However, the path to Nationals will not be easy for Fujimi's underdog team. But alongside striker Kaoru Zaizen, Aoyama will show everyone that even as a clean freak, there are things he's willing to get dirty for.

[Written by MAL Rewrite]",6.96,4270.0,1207,189745,80303,white,tv,finished_airing,4.0,Comedy,57.0,Gag Humor,23.0,School,42.0,Seinen,30.0,Sports,77.0,Team Sports,,,,,12,2017.0,summer,sunday,00:00,manga,1420,pg_13,101,Studio Hibari,,,,,,,,,,,,,,,,
13331,Jormungand: Perfect Order,https://cdn.myanimelist.net/images/anime/4/73278.jpg,https://cdn.myanimelist.net/images/anime/4/73278l.jpg,2012-10-10,2012-12-26,"Still in pursuit of her ambitious goal, ingenious arms dealer Koko Hekmatyar, inexpressive child soldier Jonathan “Jonah” Mar, and the rest of their squad continue their mercenary activities. From professional assassins to private militaries, the group's work constantly puts them in the face of danger. 

But internal conflicts soon arise after Renato ""R"" Socci, one of Koko's bodyguards, is revealed to be an undercover agent for ""Operation Undershaft""—a plan devised by the CIA to infiltrate HCLI and exploit Koko as a tool. Shocked by his betrayal, Koko's leadership is needed now more than ever to rally her squad and rebuild their foundation of trust before they are torn apart.

Jormungand: Perfect Order follows Koko and the rest of her crew as they take on persistent adversaries, overcome internal struggles, and make Koko's vision of world peace a reality—where everything is in perfect order.

[Written by MAL Rewrite]",7.9,751.0,1209,189381,103162,white,tv,finished_airing,1.0,Action,2.0,Adventure,68.0,Organized Crime,42.0,Seinen,,,,,,,,,12,2012.0,fall,tuesday,00:30,manga,1440,r+,314,White Fox,,,,,,,,,,,,,,,,
37446,Hyakuren no Haou to Seiyaku no Valkyria,https://cdn.myanimelist.net/images/anime/1585/95225.jpg,https://cdn.myanimelist.net/images/anime/1585/95225l.jpg,2018-07-08,2018-09-23,"Some urban legends are best left untested! Yuuto Suou gets more than he bargained for when he joins his childhood friend Mitsuki Shimoya in testing out an urban legend. When he uses his phone to take a picture of himself with the local shrine's divine mirror, he is whisked off into another world—one heavily steeped in the lore of the old Norse myths.

Using his knowledge gained from school and from his solar-powered smartphone, he has the chance to bring the Wolf Clan, the same people who cared for him, to prominence, all while earning the adoration of a group of magic-wielding warrior maidens known as the Einherjar.

(Source: J-Novel Club)",5.69,10654.0,1210,189334,89143,white,tv,finished_airing,1.0,Action,2.0,Adventure,10.0,Fantasy,35.0,Harem,62.0,Isekai,38.0,Military,22.0,Romance,,,12,2018.0,summer,sunday,01:30,light_novel,1420,pg_13,1264,EMT Squared,,,,,,,,,,,,,,,,
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,https://cdn.myanimelist.net/images/anime/1226/131884.jpg,https://cdn.myanimelist.net/images/anime/1226/131884l.jpg,2023-01-07,2023-03-18,Second part of Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV.,8.23,313.0,1211,189306,96686,white,tv,finished_airing,1.0,Action,2.0,Adventure,10.0,Fantasy,,,,,,,,,,,11,2023.0,winter,saturday,01:05,light_novel,1440,r,7,J.C.Staff,,,,,,,,,,,,,,,,
1690,Bokura no,https://cdn.myanimelist.net/images/anime/1690/97048.jpg,https://cdn.myanimelist.net/images/anime/1690/97048l.jpg,2007-04-09,2007-09-25,"As fifteen children at a summer camp enjoy their carefree vacation together, they stumble upon a small cave near the beach. The group finds a mysterious room deep within its caverns, where they meet a strange man who calls himself Kokopelli. The man invites the children to play a game that involves taking turns controlling a robot to protect the Earth against aliens. Thinking it might be an interesting computer game, all but one of the children sign a contract agreeing to play.

Later that day, the giant robot appears in person and the children are teleported into its cockpit, where they find Kokopelli, who pilots a fight against a similar robotic creature that has appeared nearby. After winning the battle, Kokopelli tries to apologize but is interrupted as the children are teleported back to the ground in the midst of the carnage.

As the bewilderment following the fight settles, the robot suddenly disappears and the children are left scared and confused. Despite seeming like a harmless game at first, the children never anticipated the stakes of this game and how their pasts would intertwine with their decisions going forward.

[Written by MAL Rewrite]",7.61,1415.0,1212,189004,52524,white,tv,finished_airing,8.0,Drama,18.0,Mecha,40.0,Psychological,24.0,Sci-Fi,42.0,Seinen,76.0,Survival,,,,,24,2007.0,spring,monday,01:30,manga,1405,r,3,Gonzo,,,,,,,,,,,,,,,,
18095,Nourin,https://cdn.myanimelist.net/images/anime/6/57563.jpg,https://cdn.myanimelist.net/images/anime/6/57563l.jpg,2014-01-11,2014-03-29,"Idol-obsessed Kousaku Hata is left devastated when his favorite, Yuka Kusakabe, unexpectedly announces her retirement at the peak of an illustrious career. As Yuka’s biggest fan, this news proves to be more difficult than he can bear. Shaken to his very core, he sinks into depression and places himself in self-imposed isolation. However, on the day his friends managed to convince him to attend school again, he gets a pleasant surprise.

It turns out that his beloved idol, under the guise of Ringo Kinoshita, has transferred into his class. This miraculous development fills Kousaku with newfound resolve, as he dedicates himself to take advantage of the once-in-a-lifetime opportunity. With the support of his teacher and friends, Kousaku works toward getting close to the girl of his dreams and uncovering the reason for her retirement from the entertainment industry.

[Written by MAL Rewrite]",6.75,5271.0,1213,188649,78704,gray,tv,finished_airing,4.0,Comedy,9.0,Ecchi,20.0,Parody,22.0,Romance,23.0,School,,,,,,,12,2014.0,winter,,,light_novel,1440,pg_13,300,SILVER LINK.,,,,,,,,,,,,,,,,
41812,Megami-ryou no Ryoubo-kun.,https://cdn.myanimelist.net/images/anime/1436/116410.jpg,https://cdn.myanimelist.net/images/anime/1436/116410l.jpg,2021-07-14,2021-09-15,"Twelve-year-old Koushi Nagumo's life suddenly goes downhill when his father abandons him after their house burns down. Left to fend for himself, Koushi collapses on the street, but an eccentric woman named Mineru Wachi takes pity on him and brings him to the female dormitory ""Megami-ryou.""

After learning of Koushi's situation, Mineru, who happens to be the temporary manager, invites him to become Megami-ryou's official dormitory mother. However, what awaits him are the dorm's residents—each with their own wacky shenanigans—like the androphobic yet gentle Atena Saotome, the feminine tomboy Kiriya Senshou, and Mineru herself, whose recklessness knows no bounds when it comes to science. Despite this, Koushi does his best to fulfill the duties of this crazy new life!

[Written by MAL Rewrite]",6.51,6571.0,1215,188209,75867,gray,tv,finished_airing,4.0,Comedy,9.0,Ecchi,35.0,Harem,22.0,Romance,27.0,Shounen,,,,,,,10,2021.0,summer,wednesday,23:30,manga,1454,r+,163,asread.,,,,,,,,,,,,,,,,
19703,Kyousou Giga (TV),https://cdn.myanimelist.net/images/anime/5/85431.jpg,https://cdn.myanimelist.net/images/anime/5/85431l.jpg,2013-10-10,2013-12-19,"Long ago, there was a monk named Myoue who could bring anything he drew to life. He quietly lived with his wife Koto—a black rabbit in human form—and their three children: Yakushimaru, Kurama, and Yase. One day, the high priest of the land concluded that Myoue's drawings caused too many problems for the locals and ordered him to find a solution. In response, the family secretly fled to an alternate world of Myoue's own creation—the Looking Glass City.

Everything was peaceful until Myoue and Koto suddenly vanished. Their three children are left to take care of the city, and Yakushimaru inherits Myoue's name and duties. Stranded in this alternate world, their problems only get worse when a young girl—also named Koto—crashes down from the sky and declares that she is also looking for the older Myoue and Koto. Armed with a giant hammer and two rowdy familiars, Koto just might be the key to releasing everyone from the eternal paper city.

[Written by MAL Rewrite]",7.71,1145.0,1217,188142,52308,white,tv,finished_airing,1.0,Action,10.0,Fantasy,,,,,,,,,,,,,10,2013.0,fall,thursday,01:30,original,1500,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
10357,Jinrui wa Suitai Shimashita,https://cdn.myanimelist.net/images/anime/12/50345.jpg,https://cdn.myanimelist.net/images/anime/12/50345l.jpg,2012-07-02,2012-09-17,"Because of the constantly declining birth rates over many decades, human civilization is all but extinct. With only a few humans remaining, they survive in this post-apocalyptic world with what was left behind by the previous generations. Earth is now dominated by fairies, tiny creatures with extremely advanced technology, an obsession with candy, and a complete disregard for human safety. 

A young girl who has just finished her studies returns to her hometown and is designated as an official United Nations arbitrator. Her duty is to serve as a link between mankind and fairies, reassuring each side that both races can live together peacefully. She imagines this task will be easy enough, but controlling the disasters created by the oblivious fairies in their pursuit of candy will require a lot more effort than she initially believes.

[Written by MAL Rewrite]",7.72,1131.0,1218,187890,60938,white,tv,finished_airing,2.0,Adventure,4.0,Comedy,10.0,Fantasy,,,,,,,,,,,12,2012.0,summer,,,light_novel,1420,pg_13,88,AIC ASTA,,,,,,,,,,,,,,,,
